edge_id,node_index,source_node_id,pos_x,pos_y,is_stop_only
E_129379952#22,21023,2046310836,4579.6,6696.14,False
S_129379952#23,21024,2046310836,4579.6,6696.14,False
E_129379952#23,21025,2046310832,4569.17,6681.95,False
S_129379952#24,21026,2046310832,4569.17,6681.95,False
E_129379952#24,21027,2046310826,4558.22,6667.07,False
S_129379952#25,21028,2046310826,4558.22,6667.07,False
E_129379952#25,21029,2046310821,4548.73,6654.18,False
S_129379952#26,21030,2046310821,4548.73,6654.18,False
E_129379952#26,21031,2046310817,4538.03,6639.63,False
S_129379952#27,21032,2046310817,4538.03,6639.63,False
E_129379952#27,21033,2046310813,4527.59,6625.42,False
S_129379952#28,21034,2046310813,4527.59,6625.42,False
E_129379952#28,21035,2046310808,4518.45,6613.0,False
S_129379952#29,21036,2046310808,4518.45,6613.0,False
E_129379952#29,21037,2046310804,4508.0,6598.8,False
S_129379952#3,21038,1427494962,4430.14,6645.42,False
E_129379952#3,21039,1427494950,4441.93,6635.84,False
S_129379952#30,21040,2046310804,4508.0,6598.8,False
E_129379952#30,21041,2046310797,4500.36,6588.42,False
S_129379952#4,21042,1427494950,4441.93,6635.84,False
E_129379952#4,21043,1427494935,4454.07,6625.99,False
S_129379952#5,21044,1427494935,4454.07,6625.99,False
E_129379952#5,21045,1427494923,4465.63,6616.61,False
S_129379952#6,21046,1427494923,4465.63,6616.61,False
E_129379952#6,21047,1427494908,4476.91,6607.44,False
S_129379952#7,21048,1427494908,4476.91,6607.44,False
E_129379952#7,21049,1427494891,4489.32,6597.38,False
S_129379952#8,21050,1427494891,4489.32,6597.38,False
E_129379952#8,21051,2046310797,4500.36,6588.42,False
S_129379952#9,21052,2046310797,4500.36,6588.42,False
E_129379952#9,21053,1875883794,4523.15,6569.91,False
S_129379953#0,21054,cluster_1427494754_2065265518,4485.76,6332.27,False
E_129379953#0,21055,1427494767,4478.19,6339.61,False
S_129379953#1,21056,1427494767,4478.19,6339.61,False
E_129379953#1,21057,1427494789,4491.18,6368.81,False
S_129379956,21058,1427494698,4279.22,6263.8,False
E_129379956,21059,1427494677,4299.75,6238.24,False
S_129379958#0,21060,1427494698,4279.22,6263.8,False
E_129379958#0,21061,1427494677,4299.75,6238.24,False
S_129379958#1,21062,1427494677,4299.75,6238.24,False
E_129379958#1,21063,1427494672,4302.21,6235.17,False
S_129379958#2,21064,1427494672,4302.21,6235.17,False
E_129379958#2,21065,1427494666,4307.63,6227.93,False
S_129379958#3,21066,1427494666,4307.63,6227.93,False
E_129379958#3,21067,1427494659,4314.36,6220.65,False
S_129379962#0,21068,1427494694,4343.88,6260.64,False
E_129379962#0,21069,1427494689,4329.34,6251.76,False
S_129379962#1,21070,1427494689,4329.34,6251.76,False
E_129379962#1,21071,1427494672,4302.21,6235.17,False
S_129379962#2,21072,1427494672,4302.21,6235.17,False
E_129379962#2,21073,1427494651,4251.52,6201.53,False
S_129379962#3,21074,1427494651,4251.52,6201.53,False
E_129379962#3,21075,1427494646,4234.68,6190.35,False
S_129379962#4,21076,1427494646,4234.68,6190.35,False
E_129379962#4,21077,1427494642,4217.77,6179.14,False
S_129379964,21078,1427494689,4329.34,6251.76,False
E_129379964,21079,1427494694,4343.88,6260.64,False
S_129379967,21080,1427494830,4788.84,6529.7,False
E_129379967,21081,cluster_1875873944_1875873956_273472399,4844.29,6539.18,False
S_129379968#1,21082,cluster_1875873944_1875873956_273472399,4844.29,6539.18,False
E_129379968#1,21083,1427494830,4788.84,6529.7,False
S_129778904#0,21084,286134010,6667.71,7126.88,False
E_129778904#0,21085,279795213,6745.81,7117.09,False
S_129778904#1,21086,279795213,6745.81,7117.09,False
E_129778904#1,21087,286122427,6792.45,7110.61,False
S_129778904#2,21088,286122427,6792.45,7110.61,False
E_129778904#2,21089,286122647,6825.59,7110.65,False
S_129778904#3,21090,286122647,6825.59,7110.65,False
E_129778904#3,21091,cluster_286122521_286123146,6975.82,7102.09,False
S_129778925,21092,1431096263,6617.47,7246.85,False
E_129778925,21093,1431096271,6568.68,7256.67,False
S_129994349,21094,1433119620,6374.65,3996.04,False
E_129994349,21095,1433119603,6387.58,3880.69,False
S_129994350,21096,290100054,6356.39,3993.98,False
E_129994350,21097,1433119605,6354.15,3894.88,False
S_130185484#0,21098,cluster_320621278_961648350,2767.96,5620.96,False
E_130185484#0,21099,961648428,2797.08,5687.67,False
S_130185484#1,21100,961648428,2797.08,5687.67,False
E_130185484#1,21101,320621281,2787.66,5699.62,False
S_130185484#2,21102,320621281,2787.66,5699.62,False
E_130185484#2,21103,320621283,2777.56,5691.9,False
S_130185486#0,21104,cluster_1434862733_255897996,2629.59,5462.22,False
E_130185486#0,21105,255898034,2576.8,5436.67,False
S_130185486#1,21106,255898034,2576.8,5436.67,False
E_130185486#1,21107,255898035,2489.14,5424.82,False
S_130185486#2,21108,255898035,2489.14,5424.82,False
E_130185486#2,21109,3809709115,2399.68,5422.98,False
S_130185488#1,21110,cluster_1434862767_1434862773_320621276,2674.13,5546.69,False
E_130185488#1,21111,gneJ80,2701.88,5511.9,False
S_130185488#1.32,21112,gneJ80,2701.88,5511.9,False
E_130185488#1.32,21113,cluster_1617626279_1638889880,2742.81,5469.35,False
S_130185488#2,21114,cluster_1617626279_1638889880,2742.81,5469.35,False
E_130185488#2,21115,cluster_1434862729_315993627_7628194641,2767.3,5433.88,False
S_130185488#3,21116,cluster_1434862729_315993627_7628194641,2767.3,5433.88,False
E_130185488#3,21117,cluster_7628194619_7628194620_7628194621,2813.86,5374.04,False
S_130185488#4,21118,cluster_7628194619_7628194620_7628194621,2813.86,5374.04,False
E_130185488#4,21119,cluster_1434862683_1434862684_307445228,2851.25,5352.74,False
S_130185490#1,21120,cluster_1434862844_1500083120_2043477668_2043477676_292226046,2481.96,5795.32,False
E_130185490#1,21121,255898029,2463.44,5782.28,False
S_130185490#2,21122,255898029,2463.44,5782.28,False
E_130185490#2,21123,1211774688,2561.89,5659.69,False
S_130185490#3,21124,1211774688,2561.89,5659.69,False
E_130185490#3,21125,1211774704,2654.34,5531.62,False
S_130185490#4,21126,1211774704,2654.34,5531.62,False
E_130185490#4,21127,cluster_1434862767_1434862773_320621276,2674.13,5546.69,False
S_130185494,21128,277738201,2957.47,5642.6,False
E_130185494,21129,1434862791,2870.37,5639.08,False
S_130185495,21130,277738200,2961.57,5527.6,False
E_130185495,21131,1434862753,2875.42,5523.43,False
S_130996520,21132,475311969,6253.32,3647.61,False
E_130996520,21133,7623669975,6245.93,3526.06,False
S_130996521#1,21134,cluster_1442150432_1442208008_266359531_7625163215,6137.8,3985.27,False
E_130996521#1,21135,317139321,6088.25,3891.16,False
S_130996521#2,21136,317139321,6088.25,3891.16,False
E_130996521#2,21137,cluster_266359527_293187815,6046.31,3723.37,False
S_130996521#3,21138,cluster_266359527_293187815,6046.31,3723.37,False
E_130996521#3,21139,293187817,6105.04,3632.87,False
S_130996528,21140,1442150284,6150.76,3864.78,False
E_130996528,21141,1442150268,6179.11,3850.59,False
S_130996529,21142,cluster_1442150174_317139361,6129.2,3724.94,False
E_130996529,21143,1442207906,6096.97,3720.52,False
S_131118448#0,21144,349313141,6514.05,3797.82,False
E_131118448#0,21145,1443568829,6527.57,3796.66,False
S_131118448#1,21146,1443568829,6527.57,3796.66,False
E_131118448#1,21147,349313141,6514.05,3797.82,False
S_131118449,21148,1443568689,6397.62,3611.87,False
E_131118449,21149,1443568678,6395.04,3595.31,False
S_131118453,21150,1443568804,6422.37,3786.65,False
E_131118453,21151,1443568709,6408.03,3653.06,False
S_131118454,21152,1443568690,6412.64,3616.06,False
E_131118454,21153,1443568689,6397.62,3611.87,False
S_131118455,21154,1443568677,6411.47,3591.52,False
E_131118455,21155,310280298,6419.21,3603.58,False
S_131118459#0,21156,1443568678,6395.04,3595.31,False
E_131118459#0,21157,1443568688,6333.26,3604.87,False
S_131118459#1,21158,1443568688,6333.26,3604.87,False
E_131118459#1,21159,1443568691,6284.51,3612.41,False
S_131118460#0,21160,1443568656,6392.3,3577.69,False
E_131118460#0,21161,1443568676,6330.52,3587.24,False
S_131118460#1,21162,1443568676,6330.52,3587.24,False
E_131118460#1,21163,1443568683,6286.82,3593.99,False
S_131118462#0,21164,1443568693,6335.85,3621.43,False
E_131118462#0,21165,1443568688,6333.26,3604.87,False
S_131118462#1,21166,1443568688,6333.26,3604.87,False
E_131118462#1,21167,1443568676,6330.52,3587.24,False
S_131118462#2,21168,1443568676,6330.52,3587.24,False
E_131118462#2,21169,1443568654,6327.86,3570.15,False
S_131118463#0,21170,1443568674,6424.69,3589.55,False
E_131118463#0,21171,cluster_1443568616_310280199_365519573,6405.18,3540.59,False
S_131118464#0,21172,1443568829,6527.57,3796.66,False
E_131118464#0,21173,1443568827,6533.13,3796.26,False
S_131118464#1,21174,1443568827,6533.13,3796.26,False
E_131118464#1,21175,1443568805,6537.25,3791.52,False
S_131118464#2,21176,1443568805,6537.25,3791.52,False
E_131118464#2,21177,1443568783,6542.03,3785.93,False
S_131118466.32,21178,gneJ293,6423.56,3559.06,False
E_131118466.32,21179,1443568674,6424.69,3589.55,False
S_131118467,21180,1443568677,6411.47,3591.52,False
E_131118467,21181,gneJ294,6403.0,3556.24,False
S_131118468#0,21182,21532592,6481.08,3533.74,False
E_131118468#0,21183,gneJ292,6449.26,3542.93,False
S_131118468#0.32,21184,gneJ292,6449.26,3542.93,False
E_131118468#0.32,21185,cluster_1443568616_310280199_365519573,6405.18,3540.59,False
S_131634116#0,21186,278817093,6333.1,4482.68,False
E_131634116#0,21187,2111961544,6314.45,4477.61,False
S_131634116#1,21188,2111961544,6314.45,4477.61,False
E_131634116#1,21189,1448519206,6297.84,4473.93,False
S_131634116#2,21190,1448519206,6297.84,4473.93,False
E_131634116#2,21191,1448519233,6268.88,4554.16,False
S_131634117#1,21192,cluster_1448519198_310442455_310442456,6239.31,4448.81,False
E_131634117#1,21193,1448519196,6210.9,4446.49,False
S_131634117#2,21194,1448519196,6210.9,4446.49,False
E_131634117#2,21195,1448519195,6207.06,4445.87,False
S_131634117#3,21196,1448519195,6207.06,4445.87,False
E_131634117#3,21197,cluster_1448519188_1448519191_1448519193,6179.31,4439.62,False
S_131634117#5,21198,cluster_1448519188_1448519191_1448519193,6179.31,4439.62,False
E_131634117#5,21199,cluster_269095535_4258362485,6148.25,4422.83,False
S_131634130#0,21200,1448519187,6251.2,4438.15,False
E_131634130#0,21201,1448519176,6244.51,4427.04,False
S_131634130#1,21202,1448519176,6244.51,4427.04,False
E_131634130#1,21203,1448519146,6231.81,4406.47,False
S_131634131,21204,1448519095,6151.07,4345.11,False
E_131634131,21205,1794578989,6147.55,4372.91,False
S_131634134#1,21206,1448519187,6251.2,4438.15,False
E_131634134#1,21207,cluster_1448519198_310442455_310442456,6239.31,4448.81,False
S_131634136,21208,cluster_1448519097_7254701196,6178.65,4352.6,False
E_131634136,21209,1448519095,6151.07,4345.11,False
S_131634138#1,21210,cluster_1448519188_1448519191_1448519193,6179.31,4439.62,False
E_131634138#1,21211,1448519150,6165.04,4409.38,False
S_131634138#2,21212,1448519150,6165.04,4409.38,False
E_131634138#2,21213,1448519141,6160.73,4402.01,False
S_131634140#0,21214,1448519195,6207.06,4445.87,False
E_131634140#0,21215,1448519177,6196.34,4427.0,False
S_131634140#1,21216,1448519177,6196.34,4427.0,False
E_131634140#1,21217,1448519138,6181.13,4400.2,False
S_131634140#2,21218,1448519138,6181.13,4400.2,False
E_131634140#2,21219,1448519114,6170.23,4380.99,False
S_131634142,21220,1448519131,6201.86,4397.43,False
E_131634142,21221,1448519143,6224.84,4402.95,False
S_131634144#1,21222,cluster_1448519198_310442455_310442456,6239.31,4448.81,False
E_131634144#1,21223,310442458,6243.61,4471.72,False
S_131634144#2,21224,310442458,6243.61,4471.72,False
E_131634144#2,21225,2292200643,6242.98,4491.82,False
S_131634145#0,21226,cluster_1448519198_310442455_310442456,6239.31,4448.81,False
E_131634145#0,21227,1448519189,6226.13,4437.67,False
S_131634145#1,21228,1448519189,6226.13,4437.67,False
E_131634145#1,21229,1448519156,6213.64,4416.96,False
S_131634145#2,21230,1448519156,6213.64,4416.96,False
E_131634145#2,21231,1448519131,6201.86,4397.43,False
S_131634145#3,21232,1448519131,6201.86,4397.43,False
E_131634145#3,21233,1448519118,6197.79,4390.68,False
S_131634145#4,21234,1448519118,6197.79,4390.68,False
E_131634145#4,21235,1448519108,6184.31,4367.66,False
S_131700647#0,21236,1449162700,7465.33,6679.61,False
E_131700647#0,21237,1449162676,7460.58,6655.53,False
S_131700647#1,21238,1449162676,7460.58,6655.53,False
E_131700647#1,21239,1449162655,7456.52,6634.98,False
S_131700649,21240,279459988,8471.95,6668.28,False
E_131700649,21241,1449162690,8447.83,6701.11,False
S_131700651#1,21242,cluster_1449162589_669188777,9204.84,6629.05,False
E_131700651#1,21243,1449162636,9065.57,6672.23,False
S_131700652#0,21244,279460151,8050.0,6725.21,False
E_131700652#0,21245,6004530863,8087.86,6719.1,False
S_131700652#1,21246,6004530863,8087.86,6719.1,False
E_131700652#1,21247,1449162716,8152.14,6713.27,False
S_131700653#0,21248,279460179,7882.63,6581.95,False
E_131700653#0,21249,cluster_1421312221_279459945,7896.25,6618.97,False
S_131700654#0,21250,1449162723,8249.75,6723.91,False
E_131700654#0,21251,478067710,8249.91,6711.42,False
S_131700654#1,21252,478067710,8249.91,6711.42,False
E_131700654#1,21253,1449162716,8152.14,6713.27,False
S_131700656,21254,286134131,7355.04,6694.24,False
E_131700656,21255,286134137,7279.2,6721.83,False
S_131722023,21256,471375786,2054.56,6123.79,False
E_131722023,21257,1449403765,1977.55,6147.14,False
S_131722024,21258,471375786,2054.56,6123.79,False
E_131722024,21259,1449403767,2081.62,6170.94,False
S_133765794#1,21260,cluster_1515873769_1515873770_911171254,3141.66,6628.5,False
E_133765794#1,21261,911171452,3162.77,6640.98,False
S_135583699,21262,1488941791,6639.82,4563.4,False
E_135583699,21263,1488941816,6658.88,4612.59,False
S_136435839,21264,1496539145,2345.23,6886.55,False
E_136435839,21265,1496539121,2333.61,6856.34,False
S_136436468#0,21266,1274337864,4682.44,5830.66,False
E_136436468#0,21267,292578363,4580.84,5789.52,False
S_136436468#1,21268,292578363,4580.84,5789.52,False
E_136436468#1,21269,292572186,4547.76,5768.58,False
S_136436468#2,21270,292572186,4547.76,5768.58,False
E_136436468#2,21271,243749518,4529.65,5752.33,False
S_136436469,21272,1496549457,5772.47,5883.89,False
E_136436469,21273,cluster_1496549460_1496549461,5765.62,5933.39,False
S_136436470,21274,cluster_1496549460_1496549461,5765.62,5933.39,False
E_136436470,21275,1496549463,5820.04,5937.03,False
S_136436471,21276,1528614495,4542.62,5878.82,False
E_136436471,21277,2162856519,4636.01,5912.99,False
S_136436473,21278,1496549449,5789.58,5865.01,False
E_136436473,21279,1496549457,5772.47,5883.89,False
S_136436475#0,21280,1496549472,5773.96,5952.71,False
E_136436475#0,21281,cluster_1496549460_1496549461,5765.62,5933.39,False
S_136436476#1,21282,cluster_1496549456_7692758095,5748.43,5881.67,False
E_136436476#1,21283,1497502582,5762.38,5882.95,False
S_136436476#10,21284,7625457166,5818.7,5966.31,False
E_136436476#10,21285,1496549463,5820.04,5937.03,False
S_136436476#11,21286,1496549463,5820.04,5937.03,False
E_136436476#11,21287,1496549458,5824.14,5889.54,False
S_136436476#2,21288,1497502582,5762.38,5882.95,False
E_136436476#2,21289,1496549457,5772.47,5883.89,False
S_136436476#3,21290,1496549457,5772.47,5883.89,False
E_136436476#3,21291,1496549458,5824.14,5889.54,False
S_136436476#4,21292,1496549458,5824.14,5889.54,False
E_136436476#4,21293,1496549459,5859.86,5891.95,False
S_136436476#5,21294,1496549459,5859.86,5891.95,False
E_136436476#5,21295,7625457165,5852.72,5968.99,False
S_136436476#6,21296,7625457165,5852.72,5968.99,False
E_136436476#6,21297,1496549482,5849.83,6000.2,False
S_136436476#7,21298,1496549482,5849.83,6000.2,False
E_136436476#7,21299,cluster_1496549481_7625457167,5821.16,5997.17,False
S_136436476#9,21300,cluster_1496549481_7625457167,5821.16,5997.17,False
E_136436476#9,21301,7625457166,5818.7,5966.31,False
S_136437407#0,21302,cluster_1496557396_699711095,6674.9,2368.46,False
E_136437407#0,21303,1496557398,6661.99,2362.76,False
S_136437407#1,21304,1496557398,6661.99,2362.76,False
E_136437407#1,21305,1496557387,6655.33,2362.18,False
S_136437407#2,21306,1496557387,6655.33,2362.18,False
E_136437407#2,21307,1496557384,6608.43,2358.05,False
S_136437411,21308,1496557419,6611.02,2430.95,False
E_136437411,21309,gneJ138,6557.09,2414.73,False
S_136516892#0,21310,cluster_2065265875_2065265876_2065265877_2065265879_939619123,3439.36,6858.81,False
E_136516892#0,21311,2043172790,3258.46,6723.17,False
S_136516892#1,21312,2043172790,3258.46,6723.17,False
E_136516892#1,21313,1496539095,3254.1,6694.5,False
S_136516892#2,21314,1496539095,3254.1,6694.5,False
E_136516892#2,21315,2043172787,3254.09,6680.93,False
S_136516892#3,21316,2043172787,3254.09,6680.93,False
E_136516892#3,21317,2043079482,3259.03,6651.01,False
S_136516892#4,21318,2043079482,3259.03,6651.01,False
E_136516892#4,21319,1496539089,3317.57,6664.0,False
S_136516892#5,21320,1496539089,3317.57,6664.0,False
E_136516892#5,21321,1137585388,3493.12,6735.57,False
S_136517436#0,21322,1496549482,5849.83,6000.2,False
E_136517436#0,21323,1497502585,5886.58,5895.05,False
S_136517436#1,21324,1497502585,5886.58,5895.05,False
E_136517436#1,21325,1496549459,5859.86,5891.95,False
S_136517436#2,21326,1496549459,5859.86,5891.95,False
E_136517436#2,21327,7625457161,5865.91,5824.43,False
S_136517436#3,21328,7625457161,5865.91,5824.43,False
E_136517436#3,21329,1497502576,5866.86,5813.89,False
S_136517436#4,21330,1497502576,5866.86,5813.89,False
E_136517436#4,21331,1497502578,5826.84,5853.89,False
S_136517439,21332,1497502582,5762.38,5882.95,False
E_136517439,21333,1497502580,5764.04,5862.07,False
S_136517440,21334,1497502573,5857.37,5796.54,False
E_136517440,21335,cluster_1853002508_7692758097,5762.77,5742.53,False
S_136517442#0,21336,1497502576,5866.86,5813.89,False
E_136517442#0,21337,1497502573,5857.37,5796.54,False
S_136517442#1,21338,1497502573,5857.37,5796.54,False
E_136517442#1,21339,1497502572,5810.16,5792.91,False
S_136618613#0,21340,100046,4122.41,7229.54,False
E_136618613#0,21341,cluster_26423915_418085798,4082.95,7260.75,False
S_136618616,21342,297696142,2482.36,7096.25,False
E_136618616,21343,1498857716,2566.62,7113.41,False
S_136618617#0,21344,1498857685,3706.22,6221.34,False
E_136618617#0,21345,5794427352,3688.83,6263.59,False
S_136618617#1,21346,5794427352,3688.83,6263.59,False
E_136618617#1,21347,5794427345,3682.64,6278.66,False
S_136618617#2,21348,5794427345,3682.64,6278.66,False
E_136618617#2,21349,703481714,3640.89,6380.15,False
S_136618617#3,21350,703481714,3640.89,6380.15,False
E_136618617#3,21351,60044022,3614.27,6445.92,False
S_136618617#4,21352,60044022,3614.27,6445.92,False
E_136618617#4,21353,2043172770,3601.0,6477.78,False
S_136618618,21354,417067464,3673.06,7324.84,False
E_136618618,21355,417067469,3896.18,7263.4,False
S_136618620#0,21356,cluster_26423915_418085798,4082.95,7260.75,False
E_136618620#0,21357,100110,4115.16,7225.61,False
S_136618620#1,21358,100110,4115.16,7225.61,False
E_136618620#1,21359,cluster_1242175752_1840503577_1840503583,4248.81,7051.47,False
S_136728344#0,21360,30503265,2322.8,5977.05,False
E_136728344#0,21361,cluster_1434862844_1500083120_2043477668_2043477676_292226046,2481.96,5795.32,False
S_136728344#3,21362,cluster_1434862844_1500083120_2043477668_2043477676_292226046,2481.96,5795.32,False
E_136728344#3,21363,cluster_1434862813_1500083118_292226066,2578.07,5672.24,False
S_136728344#4,21364,cluster_1434862813_1500083118_292226066,2578.07,5672.24,False
E_136728344#4,21365,gneJ78,2621.8,5614.04,False
S_136728344#4.72,21366,gneJ78,2621.8,5614.04,False
E_136728344#4.72,21367,cluster_1434862767_1434862773_320621276,2674.13,5546.69,False
S_136728347#0,21368,322889165,4007.31,4853.22,False
E_136728347#0,21369,358167492,4075.57,4855.58,False
S_136728347#1,21370,358167492,4075.57,4855.58,False
E_136728347#1,21371,358167197,4136.57,4861.32,False
S_136728347#2,21372,358167197,4136.57,4861.32,False
E_136728347#2,21373,2147029909,4188.9,4866.53,False
S_136728347#3,21374,2147029909,4188.9,4866.53,False
E_136728347#3,21375,4301348947,4200.2,4867.65,False
S_136728347#4,21376,4301348947,4200.2,4867.65,False
E_136728347#4,21377,274579651,4227.6,4870.38,False
S_136728350#1,21378,cluster_1500083159_1737450785,2147.68,6490.7,False
E_136728350#1,21379,1500083162,2131.23,6490.48,False
S_136728350#2,21380,1500083162,2131.23,6490.48,False
E_136728350#2,21381,1500083229,1987.31,6730.3,False
S_136728350#3,21382,1500083229,1987.31,6730.3,False
E_136728350#3,21383,1500083259,1986.41,6759.16,False
S_136728350#4,21384,1500083259,1986.41,6759.16,False
E_136728350#4,21385,1500083178,1997.61,6519.97,False
S_136728350#5,21386,1500083178,1997.61,6519.97,False
E_136728350#5,21387,1500083163,2097.14,6490.45,False
S_136728350#6,21388,1500083163,2097.14,6490.45,False
E_136728350#6,21389,1500083162,2131.23,6490.48,False
S_136728351#0,21390,1079366689,5214.47,3935.47,False
E_136728351#0,21391,503416760,5256.87,3916.71,False
S_136728351#1,21392,503416760,5256.87,3916.71,False
E_136728351#1,21393,312478628,5327.61,3883.9,False
S_136728351#2,21394,312478628,5327.61,3883.9,False
E_136728351#2,21395,39732721,5569.95,3732.89,False
S_136728355,21396,1500083231,2066.22,6732.76,False
E_136728355,21397,1500083257,2040.16,6758.97,False
S_136728357,21398,1500083136,1998.98,6451.05,False
E_136728357,21399,1500083137,2050.64,6453.12,False
S_136728362#1,21400,cluster_1500083327_1737450796,2137.29,6848.3,False
E_136728362#1,21401,1500083331,2086.6,6856.44,False
S_136728366#0,21402,273471303,5157.37,3976.29,False
E_136728366#0,21403,432411761,5190.06,3949.02,False
S_136728366#1,21404,432411761,5190.06,3949.02,False
E_136728366#1,21405,1079366689,5214.47,3935.47,False
S_136728367#0,21406,1500083233,2115.71,6734.3,False
E_136728367#0,21407,1500083257,2040.16,6758.97,False
S_136728367#1,21408,1500083257,2040.16,6758.97,False
E_136728367#1,21409,1500083259,1986.41,6759.16,False
S_136728370#0,21410,1500083154,2049.98,6474.24,False
E_136728370#0,21411,1500083137,2050.64,6453.12,False
S_136728370#1,21412,1500083137,2050.64,6453.12,False
E_136728370#1,21413,1500083134,1999.84,6428.71,False
S_136728372#1,21414,cluster_1500083243_1737450791,2139.21,6735.04,False
E_136728372#1,21415,1500083233,2115.71,6734.3,False
S_136728372#2,21416,1500083233,2115.71,6734.3,False
E_136728372#2,21417,1500083231,2066.22,6732.76,False
S_136728372#3,21418,1500083231,2066.22,6732.76,False
E_136728372#3,21419,1500083229,1987.31,6730.3,False
S_136728374#0,21420,1500083163,2097.14,6490.45,False
E_136728374#0,21421,1500083154,2049.98,6474.24,False
S_136728374#1,21422,1500083154,2049.98,6474.24,False
E_136728374#1,21423,1500083155,1998.14,6472.92,False
S_136728376#0,21424,1500083178,1997.61,6519.97,False
E_136728376#0,21425,1500083155,1998.14,6472.92,False
S_136728376#1,21426,1500083155,1998.14,6472.92,False
E_136728376#1,21427,1500083136,1998.98,6451.05,False
S_136728376#2,21428,1500083136,1998.98,6451.05,False
E_136728376#2,21429,1500083134,1999.84,6428.71,False
S_136728376#3,21430,1500083134,1999.84,6428.71,False
E_136728376#3,21431,1500083162,2131.23,6490.48,False
S_136888519#0,21432,cluster_1515873769_1515873770_911171254,3141.66,6628.5,False
E_136888519#0,21433,6681353037,3102.02,6467.65,False
S_136888519#1,21434,6681353037,3102.02,6467.65,False
E_136888519#1,21435,89170603,3086.59,6415.56,False
S_136900855,21436,1501871753,5850.46,6285.48,False
E_136900855,21437,276184091,5833.3,6284.4,False
S_137031654#0,21438,683260763,3957.51,6158.55,False
E_137031654#0,21439,1503265159,3943.77,6143.36,False
S_137031654#1,21440,1503265159,3943.77,6143.36,False
E_137031654#1,21441,1503265157,3970.02,6123.93,False
S_137132992#0,21442,1504207551,4040.5,5603.37,False
E_137132992#0,21443,1840499977,4040.64,5592.46,False
S_137132992#1,21444,1840499977,4040.64,5592.46,False
E_137132992#1,21445,1840499862,4041.17,5564.48,False
S_137132992#2,21446,1840499862,4041.17,5564.48,False
E_137132992#2,21447,1840499770,4039.06,5539.72,False
S_137132992#3,21448,1840499770,4039.06,5539.72,False
E_137132992#3,21449,310985752,4038.3,5535.96,False
S_137132993#0,21450,310985749,4039.74,5649.23,False
E_137132993#0,21451,1840500051,4039.5,5638.4,False
S_137132993#1,21452,1840500051,4039.5,5638.4,False
E_137132993#1,21453,1504207558,4041.51,5629.14,False
S_137132994#0,21454,310985750,4040.73,5617.33,False
E_137132994#0,21455,1504207553,4048.65,5613.38,False
S_137132994#1,21456,1504207553,4048.65,5613.38,False
E_137132994#1,21457,1504207555,4057.08,5619.11,False
S_137132994#2,21458,1504207555,4057.08,5619.11,False
E_137132994#2,21459,497583474,4056.53,5627.5,False
S_137132996,21460,1504207555,4057.08,5619.11,False
E_137132996,21461,497583472,4073.63,5624.38,False
S_137132997,21462,1504207551,4040.5,5603.37,False
E_137132997,21463,1504207553,4048.65,5613.38,False
S_137132998,21464,497583472,4073.63,5624.38,False
E_137132998,21465,497583474,4056.53,5627.5,False
S_137133006#0,21466,cluster_1863241610_1863241614_1863241632_1863241633_1863241635_1863241638_1863241639_1863241641_1870520994_7705782706,3647.72,5573.96,False
E_137133006#0,21467,gneJ386,3673.1,5493.03,False
S_137133006#0.121,21468,gneJ386,3673.1,5493.03,False
E_137133006#0.121,21469,gneJ500,3686.12,5396.76,False
S_137133010#0,21470,1504207578,3841.1,5792.74,False
E_137133010#0,21471,1504207587,3848.98,5826.55,False
S_137133010#1,21472,1504207587,3848.98,5826.55,False
E_137133010#1,21473,1504207578,3841.1,5792.74,False
S_137133010#2,21474,1504207578,3841.1,5792.74,False
E_137133010#2,21475,cluster_1863241664_310281585,3813.81,5785.08,False
S_137246371#1,21476,cluster_1505457072_1853002525_7692757969_7692757971,5750.19,5784.1,False
E_137246371#1,21477,cluster_1853002508_7692758097,5762.77,5742.53,False
S_137246371#2,21478,cluster_1853002508_7692758097,5762.77,5742.53,False
E_137246371#2,21479,307836291,5760.79,5717.83,False
S_137246375,21480,2065264900,3443.95,6091.32,False
E_137246375,21481,2065264916,3454.72,6094.47,False
S_137246380,21482,1505457111,2814.08,6744.15,False
E_137246380,21483,1505457114,2756.13,6770.54,False
S_137247858,21484,cluster_1505488478_276183983,6079.28,5991.07,False
E_137247858,21485,1505488490,6050.41,6003.24,False
S_137247859#0,21486,1505488571,6164.66,6039.52,False
E_137247859#0,21487,1505488856,6105.31,6129.05,False
S_137247859#1,21488,1505488856,6105.31,6129.05,False
E_137247859#1,21489,1505488907,6145.74,6147.87,False
S_137247860,21490,1505488856,6105.31,6129.05,False
E_137247860,21491,cluster_1505488478_276183983,6079.28,5991.07,False
S_137247861#0,21492,276183976,6143.17,6173.53,False
E_137247861#0,21493,1505489061,6133.87,6188.48,False
S_137247861#1,21494,1505489061,6133.87,6188.48,False
E_137247861#1,21495,276183976,6143.17,6173.53,False
S_137427254#1,21496,1242197420,4577.58,6560.11,False
E_137427254#1,21497,2275678386,4644.29,6646.53,False
S_137435070,21498,25579788,6479.3,5300.97,False
E_137435070,21499,25579790,6509.24,5283.66,False
S_137435076,21500,cluster_1507612013_1507612015,6529.93,5356.69,False
E_137435076,21501,3300416931,6537.39,5326.79,False
S_137435081,21502,1507612112,6387.62,5542.17,False
